step,"gamma=0.5,cap=0.5","gamma=0.1,cap=0.1","gamma=2.0,cap=1.0","gamma=0.1,cap=2.0","gamma=1.0,cap=2.0","gamma=0.1,cap=0.5","gamma=0.1,cap=1.0","gamma=2.0,cap=0.1","gamma=2.0,cap=0.5","gamma=2.0,cap=2.0","gamma=0.5,cap=2.0","gamma=0.5,cap=0.1","gamma=1.0,cap=0.1","gamma=0.5,cap=1.0","gamma=1.0,cap=1.0","gamma=1.0,cap=0.5"
770,5.940982532592898e-07,0.6850869059562683,0.002991488203406334,2.3031782347970875e-06,3.732212462637108e-06,0.6850857734680176,8.813584827294108e-06,0.3456988036632538,0.021185848861932755,9.341933764517307e-05,2.3729649001325015e-06,5.814928840663924e-07,1.051420440489892e-05,1.051731146617385e-06,5.278381649986841e-06,1.0504621059226338e-05
780,6.117523980719852e-07,0.6850871443748474,0.0035017537884414196,2.231211510661524e-06,3.7881836760789156e-06,0.6850858330726624,8.78209357324522e-06,0.3422492742538452,0.05194609984755516,9.170405974145979e-05,2.4009573280636687e-06,6.72774888244021e-07,1.133119258156512e-05,1.4321868775368785e-06,5.296677045407705e-06,1.124273785535479e-05
790,5.568708729697391e-07,0.685087263584137,0.0033581687603145838,2.151911530745565e-06,3.885001660819398e-06,0.6850860118865967,8.559680281905457e-06,0.33883342146873474,0.05024319142103195,9.569023677613586e-05,2.3274935756489867e-06,6.448442491091555e-07,1.2073353900632355e-05,1.9275710201327456e-06,5.456761755340267e-06,1.2025043361063581e-05
800,5.984214794807485e-07,0.6850873231887817,0.0031923598144203424,2.0271490939194337e-06,4.014446403743932e-06,0.685086190700531,8.479373718728311e-06,0.3354596495628357,0.05172416940331459,9.792824857868254e-05,2.3200832401926164e-06,6.406099828382139e-07,1.3061471690889448e-05,8.716596084923367e-07,5.509412403625902e-06,1.3045512787357438e-05
810,5.447650437417906e-07,0.6850874423980713,0.0035664443857967854,1.887590769911185e-06,4.117381649848539e-06,0.685086190700531,8.382524356420618e-06,0.3321341574192047,0.0507349856197834,8.777863695286214e-05,2.32051866078109e-06,6.6030742118528e-07,1.4068906239117496e-05,1.322343905485468e-06,5.654680535371881e-06,1.4130784620647319e-05
820,5.634707349599921e-07,0.6850876212120056,0.003171576652675867,1.7744461047186633e-06,4.2002675399999134e-06,0.6850864887237549,8.282552698801737e-06,0.3288612365722656,0.05170763283967972,8.131068898364902e-05,2.2934882508707233e-06,6.07891252002446e-07,1.5350431567640044e-05,1.4602733244828414e-06,5.9873318605241366e-06,1.5243826965161134e-05
830,5.813330972159747e-07,0.6850876808166504,0.0033922428265213966,1.7925535757967737e-06,4.385297870612703e-06,0.6850864887237549,8.073661774687935e-06,0.3256422281265259,0.05139661207795143,7.909712439868599e-05,2.3129332475946285e-06,5.79769277919695e-07,1.6628009689156897e-05,7.237855470521026e-07,6.087927431508433e-06,1.654776860959828e-05
840,6.722539183101617e-07,0.6850878000259399,0.002876209793612361,1.7608241478228592e-06,4.532487764663529e-06,0.6850865483283997,8.063192581175826e-06,0.3224789798259735,0.05146820470690727,8.079169492702931e-05,2.265500370413065e-06,6.229699920368148e-07,1.809592140489258e-05,1.9058195448451443e-06,6.343739642034052e-06,1.7964501239475794e-05
850,6.445445706049213e-07,0.6850878596305847,0.0032094472553581,1.6281683201668784e-06,4.69757378596114e-06,0.6850866675376892,7.98145447333809e-06,0.31937235593795776,0.05160151794552803,7.960271614138037e-05,2.1970565740048187e-06,5.723477443098091e-07,1.962970600288827e-05,1.017821659843321e-06,6.533955911436351e-06,1.9509889170876704e-05
860,6.399541234713979e-07,0.685088038444519,0.002962155267596245,1.5250890328388778e-06,4.911458745482378e-06,0.6850867867469788,7.968190402607433e-06,0.31632092595100403,0.051623743027448654,6.796336674597114e-05,2.1552853013417916e-06,6.384175321727525e-07,2.1306772396201268e-05,6.379689807545219e-07,6.89435137246619e-06,2.1157122318982147e-05
870,6.355556934067863e-07,0.6850879788398743,0.0032627806067466736,1.5214299082799698e-06,5.086370038043242e-06,0.6850868463516235,7.846585504012182e-06,0.31332236528396606,0.05175933241844177,6.747033330611885e-05,2.1511818886210676e-06,5.887242195967701e-07,2.312148171768058e-05,1.9458241240499774e-06,7.104092219378799e-06,2.293823126819916e-05
880,6.534525027745985e-07,0.685088038444519,0.0030913427472114563,1.4026481949258596e-06,5.372430678107776e-06,0.6850870251655579,7.712279511906672e-06,0.3103741407394409,0.051836296916007996,6.33671079413034e-05,2.13472640098189e-06,5.840472567797406e-07,2.497447894711513e-05,6.730832637913409e-07,7.362699761870317e-06,2.4735392798902467e-05
890,6.491876547443098e-07,0.6850883364677429,0.003474583849310875,1.3940692724645487e-06,5.460674401547294e-06,0.6850869655609131,7.601526249345625e-06,0.30746981501579285,0.0520230270922184,6.173899600980803e-05,1.9555411654437194e-06,7.25267398138385e-07,2.690313704079017e-05,5.151598543307045e-07,7.583965725643793e-06,2.666948967089411e-05
900,6.938294632163888e-07,0.6850882768630981,0.003647053148597479,1.460299245081842e-06,5.74137538933428e-06,0.685087263584137,7.573682978545548e-06,0.3045998513698578,0.05214735120534897,5.784908717032522e-05,1.8956475287268404e-06,6.286130656008027e-07,2.8872938855784014e-05,1.2145138725827564e-06,7.826132787158713e-06,2.857075924111996e-05
910,5.219807803769072e-07,0.6850884556770325,0.0036178724840283394,1.364362674394215e-06,5.9929557210125495e-06,0.685087263584137,7.473236109944992e-06,0.3017458915710449,0.05234360322356224,5.696020525647327e-05,1.9755498215090483e-06,6.461126531576156e-07,3.0810482712695375e-05,5.145610089130059e-07,8.115784112305846e-06,3.040840419998858e-05
920,6.650539603469952e-07,0.685088574886322,0.0034368373453617096,1.2748396329698153e-06,6.110510184953455e-06,0.6850873231887817,7.383752745226957e-06,0.2988756597042084,0.052483584731817245,5.446957948151976e-05,1.925897322507808e-06,5.780104856967228e-07,3.274280243203975e-05,1.6234057511610445e-06,8.379392966162413e-06,3.2378899049945176e-05
930,4.724022630853142e-07,0.6850885152816772,0.002908424474298954,1.2799223441106733e-06,6.255729203985538e-06,0.6850873827934265,7.368003480223706e-06,0.29591333866119385,0.05277891084551811,5.4035459470469505e-05,1.8634866592037724e-06,6.936626277820324e-07,3.470615411060862e-05,7.274999234141433e-07,8.554041414754465e-06,3.4228181903017685e-05
940,5.885628979740432e-07,0.6850885152816772,0.0033133388496935368,1.1504387202876387e-06,6.4951423155434895e-06,0.6850874423980713,7.125252068362897e-06,0.29266494512557983,0.05287311598658562,5.051364132668823e-05,1.7970568251257646e-06,6.69368148464855e-07,3.6819699744228274e-05,4.2941789502037864e-07,8.726864507480059e-06,3.629550337791443e-05
950,5.572738359660434e-07,0.6850887537002563,0.002885783091187477,1.0450477248014067e-06,6.647695954598021e-06,0.6850874423980713,7.1103831942309625e-06,0.28846970200538635,0.05319080501794815,4.795857239514589e-05,1.8212575696452404e-06,6.380165018526895e-07,3.8942791434237733e-05,1.0885089523071656e-06,8.95271932677133e-06,3.83247243007645e-05
960,6.036028707967489e-07,0.6850888729095459,0.003109825775027275,1.1716256267391145e-06,6.6857037381851114e-06,0.6850875616073608,7.009983164607547e-06,0.2797975242137909,0.05318201333284378,4.6712284529348835e-05,1.7549630229041213e-06,6.635074214500492e-07,4.121026722714305e-05,4.0277419088852184e-07,9.146223419520538e-06,4.047352194902487e-05
970,6.212768539626268e-07,0.6850889325141907,0.0036254089791327715,1.0673740007405286e-06,6.815179858676856e-06,0.6850876212120056,6.899282197991852e-06,0.2323237955570221,0.05345685034990311,4.7546411224175245e-05,1.6603984249741188e-06,6.200460802574526e-07,4.3495892896316946e-05,1.573569079482695e-06,9.375513400300406e-06,4.274079037713818e-05
980,6.274962061070255e-07,0.6850889325141907,0.0034014093689620495,1.0222829587291926e-06,6.950497663638089e-06,0.6850876808166504,6.886736628075596e-06,0.21834085881710052,0.05361556634306908,5.076624438515864e-05,1.7628102568778559e-06,5.97605321672745e-07,4.595643258653581e-05,5.365143920244009e-07,9.525865607429296e-06,4.518391142482869e-05
990,5.75756132548122e-07,0.6850889325141907,0.003005271777510643,1.0737007869465742e-06,7.060456482577138e-06,0.6850878000259399,6.8755994107050356e-06,0.22012782096862793,0.053577251732349396,4.139437442063354e-05,1.6480134945595637e-06,7.150309784265119e-07,4.8403540858998895e-05,3.2367307767344755e-07,9.806399248191155e-06,4.749814615934156e-05
1000,6.23260689280869e-07,0.6850889921188354,0.002873132238164544,1.0045951057691127e-06,7.1736071731720585e-06,0.6850876808166504,6.757764367648633e-06,0.21280334889888763,0.052674613893032074,3.959871901315637e-05,1.5436660305567784e-06,5.3457290505321e-07,5.1016384531976655e-05,7.774057166898274e-07,9.886319276120048e-06,4.995280323782936e-05
1010,6.410649575627758e-07,0.6850889921188354,0.003467872506007552,9.84456505648268e-07,7.3387463999097236e-06,0.6850878596305847,6.7080532062391285e-06,0.212703138589859,0.05028564855456352,3.839968121610582e-05,1.6475213442390668e-06,6.724672516611463e-07,5.353213055059314e-05,2.597328148112865e-07,1.0199933058174793e-05,5.242995757726021e-05
1020,6.195023161126301e-07,0.685089111328125,0.0034893322736024857,8.963980917542358e-07,7.33061369828647e-06,0.6850879192352295,6.61420745018404e-06,0.20963133871555328,0.051412954926490784,4.104478284716606e-05,1.522689672128763e-06,5.327258918441657e-07,5.614063047687523e-05,1.306706963077886e-06,1.0341313100070693e-05,5.5010797950671986e-05
1030,6.177471618684649e-07,0.685089111328125,0.002891932148486376,9.069961492969014e-07,7.385609933407977e-06,0.685088038444519,6.620159638259793e-06,0.20696130394935608,0.0509166345000267,3.650187863968313e-05,1.5582184005324962e-06,6.609533897972142e-07,5.8669182180892676e-05,4.204507888516673e-07,1.0590802048682235e-05,5.733888247050345e-05
1040,5.968142318124592e-07,0.6850892305374146,0.003095269436016679,9.101530054067553e-07,7.459226253558882e-06,0.685088038444519,6.539245532621862e-06,0.20539341866970062,0.05114192143082619,4.475075184018351e-05,1.5442846006408217e-06,6.31438524578698e-07,6.117557495599613e-05,5.465840331453364e-07,1.0749442481028382e-05,5.9711910580517724e-05
1050,5.643651661557669e-07,0.6850892305374146,0.0036760522052645683,8.335445045304368e-07,7.4178233262500726e-06,0.6850880980491638,6.399455742212012e-06,0.20279954373836517,0.05272363871335983,3.4713768400251865e-05,1.389021576869709e-06,5.310615733833401e-07,6.360557017615065e-05,5.434983449958963e-07,1.081219579646131e-05,6.209145794855431e-05
1060,6.317632141872309e-07,0.6850892901420593,0.0034317593090236187,7.858392905291112e-07,7.409416866721585e-06,0.6850882172584534,6.431597284972668e-06,0.2009326070547104,0.0634777843952179,3.8874066376592964e-05,1.4326858490676386e-06,6.120106377238699e-07,6.57484561088495e-05,2.8214415692673356e-07,1.0866671800613403e-05,6.407563341781497e-05
1070,6.30047168215242e-07,0.6850895285606384,0.003440178232267499,9.099891258301795e-07,7.359336905210512e-06,0.6850882172584534,6.396091521310154e-06,0.1988663524389267,0.04868805781006813,3.200737774022855e-05,1.407499212291441e-06,6.308984552561014e-07,6.765550642739981e-05,7.823687155905645e-07,1.0928527444775682e-05,6.58695207675919e-05
1080,6.283657967287581e-07,0.685089647769928,0.0037276926450431347,7.942887236822571e-07,7.325247224798659e-06,0.6850883364677429,6.302524070633808e-06,0.196921706199646,0.05723798647522926,3.267725696787238e-05,1.3505749620890128e-06,6.402906365110539e-07,6.91182358423248e-05,3.169932369928574e-07,1.097344375011744e-05,6.725671119056642e-05
1090,6.266725449677324e-07,0.6850895285606384,0.003360350616276264,7.901563208179141e-07,7.030399501672946e-06,0.6850882172584534,6.310571279755095e-06,0.19505706429481506,0.021408341825008392,3.688105061883107e-05,1.3752083987128572e-06,5.304486876411829e-07,7.01820754329674e-05,1.1472943697299343e-06,1.0404718523204792e-05,6.82650861563161e-05
1100,6.066338755772449e-07,0.6850895881652832,0.003039510454982519,7.359633968917478e-07,7.0234800659818575e-06,0.6850882768630981,6.281727564783068e-06,0.19321554899215698,0.023591112345457077,2.9954331694170833e-05,1.3819876585330348e-06,5.214013185650401e-07,7.086872210493311e-05,2.7148757908435073e-07,1.0057210602099076e-05,6.879979628138244e-05
1110,6.050465231055568e-07,0.685089647769928,0.0028723925352096558,7.006769351391995e-07,6.838038189016515e-06,0.6850883960723877,6.181780463521136e-06,0.19146624207496643,0.0491936132311821,2.8636768547585234e-05,1.3566569805334439e-06,6.135795160844282e-07,7.104866381268948e-05,8.920053460315103e-07,9.836735443968792e-06,6.872769154142588e-05
1120,6.034176180946815e-07,0.685089647769928,0.0026247675996273756,8.187411140170298e-07,6.54457926430041e-06,0.6850884556770325,6.071032203180948e-06,0.18974526226520538,0.04394412040710449,2.9710987291764468e-05,1.3453756082526525e-06,6.141187327557418e-07,7.059545168885961e-05,3.6998639529883803e-07,9.073992259800434e-06,6.818550173193216e-05
1130,6.017045279804734e-07,0.6850897669792175,0.003173827426508069,8.355137310900318e-07,6.2552990129916e-06,0.6850886344909668,6.077193120290758e-06,0.18808992207050323,0.032408375293016434,3.018141069333069e-05,1.2553548458527075e-06,6.237071374926018e-07,6.967825174797326e-05,4.018643267045263e-07,8.58013936522184e-06,6.713262700941414e-05
1140,6.151598199721775e-07,0.6850897669792175,0.003539526369422674,7.029295829852344e-07,5.989848432363942e-06,0.685088574886322,6.051502168702427e-06,0.18647943437099457,0.036973971873521805,2.9570748665719293e-05,1.2276375400688266e-06,5.976653483230621e-07,6.834808300482109e-05,5.41771441930905e-07,8.166383850038983e-06,6.561812188010663e-05
1150,6.136885417618032e-07,0.6850898265838623,0.0031125720124691725,8.411779504058359e-07,5.661345767293824e-06,0.6850886940956116,6.056716756575042e-06,0.1849193125963211,0.05544787272810936,2.8774851671187207e-05,1.1341984418322681e-06,5.985656343909795e-07,6.674605538137257e-05,3.5560728406380804e-07,7.796350473654456e-06,6.382062565535307e-05
1160,6.630311872868333e-07,0.6850897669792175,0.0034834917169064283,8.386917329517019e-07,5.317217983247247e-06,0.6850886940956116,6.008310265315231e-06,0.1834048628807068,0.027115793898701668,2.6273704861523584e-05,1.2290792028579745e-06,5.995442506900872e-07,6.485543417511508e-05,7.621060831297655e-07,7.353040928137489e-06,6.169358675833791e-05
1170,6.105723855398537e-07,0.6850898861885071,0.003103893017396331,6.270869334912277e-07,5.09034452988999e-06,0.6850886344909668,5.887625775358174e-06,0.18193502724170685,0.019768493250012398,2.5055256628547795e-05,1.1871923106809845e-06,6.005975023981591e-07,6.28504712949507e-05,3.5006624443667533e-07,6.881000899738865e-06,5.9577301726676524e-05
1180,6.08941604696156e-07,0.6850898861885071,0.0032662483863532543,6.279863100644434e-07,4.708525466412539e-06,0.6850887537002563,5.876783689018339e-06,0.18050850927829742,0.0208150502294302,2.4981607566587627e-05,1.2296104614506476e-06,5.844835868629161e-07,6.0996786487521604e-05,1.030754674502532e-06,6.347836460918188e-06,5.739771586377174e-05
1190,6.240729817363899e-07,0.6850900053977966,0.003543341066688299,6.334519184747478e-07,4.377035111247096e-06,0.6850886940956116,5.710871846531518e-06,0.17912310361862183,0.05895970016717911,2.6491175958653912e-05,1.2058332004016847e-06,6.879168950035819e-07,5.916271766182035e-05,4.0319906702279695e-07,5.92061405768618e-06,5.5455217079725116e-05
1200,5.544627583731199e-07,0.6850900053977966,0.0029673022218048573,6.357818733704335e-07,4.036880909552565e-06,0.6850886344909668,5.639682967739645e-06,0.1777777373790741,0.0668126791715622,2.3965942091308534e-05,1.1311343541819951e-06,5.701856480300194e-07,5.768239134340547e-05,8.82383972111711e-07,5.456864528241567e-06,5.348678314476274e-05
1210,6.552395461767446e-07,0.6850901246070862,0.0025822180323302746,6.282861022555153e-07,3.7778745536343195e-06,0.6850886940956116,5.461386535898782e-06,0.17647048830986023,0.04765677824616432,2.4735785700613633e-05,1.2097214039386017e-06,5.716832447433262e-07,5.636158675770275e-05,3.7992447232682025e-07,5.205395154916914e-06,5.172809323994443e-05
1220,6.537315471177862e-07,0.6850900650024414,0.0031628815922886133,6.256914275581948e-07,3.5210659916629083e-06,0.6850888133049011,5.48252546650474e-06,0.17520029842853546,0.03630313649773598,2.3190779756987467e-05,1.1534897339515737e-06,5.564762659560074e-07,5.5204287491505966e-05,3.633031155914068e-07,4.867826646659523e-06,5.024826532462612e-05
1230,6.355159598570026e-07,0.6850900650024414,0.0034994292072951794,6.204919031915779e-07,3.3793901366152568e-06,0.6850889325141907,5.314882855600445e-06,0.1739657074213028,0.08261125534772873,2.7857415261678398e-05,1.0780593129311455e-06,5.830449936183868e-07,5.43275018571876e-05,5.358458565751789e-07,4.531676040642196e-06,4.8964633606374264e-05
1240,6.853597369627096e-07,0.6850900650024414,0.003253605682402849,6.308923161668645e-07,3.1525135000265436e-06,0.6850889921188354,5.324512585502816e-06,0.17276547849178314,0.018984293565154076,2.157704693672713e-05,1.041322320816107e-06,6.010815809531778e-07,5.3863434004597366e-05,3.6663868741015904e-07,4.337027803558158e-06,4.787663056049496e-05
1250,6.324376613520144e-07,0.685090184211731,0.002945622429251671,6.039992967998842e-07,2.8809442937927088e-06,0.6850891709327698,5.155709459359059e-06,0.1715983897447586,0.05217227339744568,1.9862869521602988e-05,1.0847808198377606e-06,5.862216880814231e-07,5.370119833969511e-05,7.075420853652759e-07,4.257552063791081e-06,4.703620288637467e-05
1260,6.145863835627097e-07,0.685090184211731,0.0031340259592980146,6.434240162889182e-07,2.7409769245423377e-06,0.6850891709327698,5.05566140418523e-06,0.17046335339546204,0.03496701642870903,1.910786158987321e-05,1.1347335657774238e-06,5.716254349863448e-07,5.3858104365644976e-05,3.5552290000850917e-07,3.959764853789238e-06,4.629394243238494e-05
1270,5.968930167910003e-07,0.685090184211731,0.002992699621245265,6.342327196762199e-07,2.62058188127412e-06,0.6850891709327698,5.084063559479546e-06,0.16935934126377106,0.07367134839296341,1.87311161425896e-05,1.0432643193780677e-06,6.764802833458816e-07,5.429043812910095e-05,8.795390726845653e-07,3.831767571682576e-06,4.591839388012886e-05
1280,6.309923605840595e-07,0.6850903034210205,0.0028664832934737206,6.113252766226651e-07,2.53384814641322e-06,0.6850894093513489,4.900818112218985e-06,0.16828511655330658,0.06037621572613716,1.7786642274586484e-05,1.0081865866595763e-06,5.591617195932486e-07,5.5500262533314526e-05,4.149273991060909e-07,3.641924195108004e-06,4.5759450586047024e-05
1290,6.454157528423821e-07,0.6850904226303101,0.0032935673370957375,5.312427333592495e-07,2.3941338440636173e-06,0.6850892305374146,4.805716343980748e-06,0.16723968088626862,0.023717764765024185,1.9260611225035973e-05,1.1359052223269828e-06,6.802848133702355e-07,5.655697168549523e-05,1.2800944659829838e-06,3.5321543236932484e-06,4.574863851303235e-05
1300,6.4386352960355e-07,0.6850903630256653,0.0026717414148151875,6.057184691599105e-07,2.2840886231279e-06,0.6850893497467041,4.736334176413948e-06,0.16622227430343628,0.02201719954609871,2.0533781935228035e-05,1.010617779684253e-06,5.945250336480967e-07,5.839360164827667e-05,8.062491474447597e-07,3.3365374747518217e-06,4.592624827637337e-05
1310,6.628193887081579e-07,0.6850904226303101,0.0027448334731161594,6.20277432972216e-07,2.2441627152147703e-06,0.6850892901420593,4.6597456275776494e-06,0.16523173451423645,0.02659653127193451,1.7640326404944062e-05,1.0738151559053222e-06,5.80619143875083e-07,6.063806722522713e-05,9.201592092722422e-07,3.274644313933095e-06,4.644081127480604e-05
1320,5.94108371387847e-07,0.6850903630256653,0.0033838236704468727,5.310255346557824e-07,2.119970304192975e-06,0.6850892305374146,4.576407718559494e-06,0.164267435669899,0.04120735824108124,1.6702699213055894e-05,1.131687326960673e-06,5.824194886372425e-07,6.356731319101527e-05,1.2887182947451947e-06,3.198728563802433e-06,4.705390892922878e-05
1330,5.928917516939691e-07,0.6850903630256653,0.0028193662874400616,5.211556981521426e-07,2.055142203971627e-06,0.6850892901420593,4.48643731942866e-06,0.1633283495903015,0.04457538574934006,1.8990851458511315e-05,1.1016556982212933e-06,5.688368673872901e-07,6.692799797747284e-05,1.0657165603333851e-06,3.1091667551663704e-06,4.781606185133569e-05
1340,6.435863042497658e-07,0.6850905418395996,0.0023843790404498577,5.442557835522166e-07,1.997542995013646e-06,0.6850892901420593,4.334844106779201e-06,0.16241391003131866,0.03940913453698158,1.6474379663122818e-05,1.165988123830175e-06,5.554106223826238e-07,7.064019882818684e-05,2.0178131308057345e-06,3.04456830235722e-06,4.8975740355672315e-05
1350,5.751662683906034e-07,0.6850906610488892,0.0031776560936123133,5.562162641581381e-07,1.97139024749049e-06,0.6850894093513489,4.3824129534186795e-06,0.1615230143070221,0.040836151689291,1.546181010780856e-05,1.1511076536407927e-06,6.842354309810617e-07,7.541572267655283e-05,1.5399754147438216e-06,2.896626028814353e-06,5.025828068028204e-05
1360,6.781599495297996e-07,0.6850906610488892,0.002916439436376095,5.316020406098687e-07,1.984312575586955e-06,0.6850895285606384,4.18398349211202e-06,0.160655215382576,0.06624782085418701,1.995771162910387e-05,1.1547198255357216e-06,5.518814418792317e-07,8.026420982787386e-05,1.443409018975217e-06,2.908236410803511e-06,5.159065403859131e-05
1370,6.621984880439413e-07,0.6850906610488892,0.0033149071969091892,4.437328584572242e-07,1.8673163140192628e-06,0.6850894093513489,3.995036422566045e-06,0.15980961918830872,0.06719134002923965,1.5376728697447106e-05,1.1766524039558135e-06,5.539671406040725e-07,8.479558891849592e-05,2.1153105080884416e-06,2.8149238460173365e-06,5.359195711207576e-05
1380,5.943084033788182e-07,0.6850906610488892,0.002791896229609847,5.642877454192785e-07,1.804535372684768e-06,0.6850895285606384,4.038388851768104e-06,0.1589859277009964,0.06646221876144409,1.3362250683712773e-05,1.2295149645069614e-06,6.752122203579347e-07,8.977025572676212e-05,1.667425749474205e-06,2.6933466870104894e-06,5.5217486078618094e-05
1390,5.935037279414246e-07,0.6850906610488892,0.002998864045366645,4.558243347219104e-07,1.797501795408607e-06,0.685089647769928,3.9469350667786784e-06,0.15818297863006592,0.06809265166521072,1.597654954821337e-05,1.2836781024816446e-06,5.580776587521541e-07,9.399791451869532e-05,2.506313876438071e-06,2.7056096314481692e-06,5.729627446271479e-05
1400,5.927836355112959e-07,0.6850907802581787,0.002616534475237131,4.7070500386325875e-07,1.7606581650397857e-06,0.6850895881652832,3.879412815877004e-06,0.15740036964416504,0.06620334833860397,2.2801312297815457e-05,1.373868144582957e-06,5.822407729283441e-07,9.788468742044643e-05,1.916752808028832e-06,2.653259798535146e-06,5.8893994719255716e-05
1410,5.774940632363723e-07,0.6850907206535339,0.0026019513607025146,4.291877075957018e-07,1.642219672248757e-06,0.6850895881652832,3.8058985865063732e-06,0.1566375195980072,0.06893330067396164,1.2226890248712152e-05,1.5156913377722958e-06,5.767412289969798e-07,0.00010005856893258169,1.6417307051597163e-06,2.708865395106841e-06,6.087063593440689e-05
1420,6.2932025457485e-07,0.6850907802581787,0.0030716077890247107,5.62850061669451e-07,1.7563456822244916e-06,0.685089647769928,3.754722001758637e-06,0.15589380264282227,0.06679008156061172,1.585511927260086e-05,1.7975260107050417e-06,5.786636734228523e-07,0.0001012904176604934,2.2350659492076375e-06,2.5643441858846927e-06,6.201470387168229e-05
1430,6.287856990638829e-07,0.6850907802581787,0.0025702943094074726,4.738941470350255e-07,1.644954181756475e-06,0.6850898265838623,3.697813554026652e-06,0.15516884624958038,0.06973733007907867,1.1693055057548918e-05,1.9822828107862733e-06,6.710523052788631e-07,0.0001025446254061535,1.6611870705673937e-06,2.5767785700736567e-06,6.31363654974848e-05
1440,7.332799896175857e-07,0.6850907206535339,0.002460082061588764,4.32066713074164e-07,1.6558029756197357e-06,0.6850897669792175,3.626216539487359e-06,0.15446189045906067,0.0671032965183258,1.1512620403664187e-05,2.3960865291883238e-06,5.539005201171676e-07,0.00010228539758827537,2.466563728376059e-06,2.6261593575327424e-06,6.406503962352872e-05
1450,5.996205914016173e-07,0.6850907206535339,0.002494501881301403,4.6323751234922383e-07,1.5599089238094166e-06,0.6850897669792175,3.4433064683980774e-06,0.15377245843410492,0.0703718289732933,1.708609670458827e-05,3.50600021192804e-06,5.702733574253216e-07,0.00010222965647699311,2.0783618310815655e-06,2.5504355107841548e-06,6.451357330661267e-05
1460,7.11644645434717e-07,0.6850907206535339,0.002659423742443323,4.769137831317494e-07,1.5771361177030485e-06,0.6850898861885071,3.4916554341180017e-06,0.15310020744800568,0.06752974539995193,1.6065185263869353e-05,9.17989200388547e-06,6.914629580023757e-07,0.00010231970372842625,1.954038907570066e-06,2.539232355047716e-06,6.487412611022592e-05
1470,6.975665201025549e-07,0.6850908398628235,0.0030937932897359133,4.515873115451541e-07,1.531129328213865e-06,0.6850897669792175,3.346680387039669e-06,0.152444526553154,0.07085166871547699,1.1021332284144592e-05,1.8467310383130098e-06,6.863562020953395e-07,0.00010187303996644914,2.6067923499795143e-06,2.5310689579782775e-06,6.510184175567701e-05
1480,5.258132773633406e-07,0.6850908398628235,0.0024857320822775364,3.9999437717597175e-07,1.5405597650897107e-06,0.6850900650024414,3.286011633463204e-06,0.15180501341819763,0.06797471642494202,1.1826130503322929e-05,1.7274883248319384e-06,5.760676344834792e-07,0.00010271535575157031,2.031202939178911e-06,2.549882083258126e-06,6.524635682580993e-05
1490,5.78483309254807e-07,0.6850908398628235,0.002862372202798724,4.794751475856174e-07,1.6038170542742591e-06,0.6850898861885071,3.1979529921954963e-06,0.15118126571178436,0.07146135717630386,1.0192381523665972e-05,2.418516032776097e-06,5.641060170091805e-07,0.00010229673353023827,1.7726242731441744e-06,2.5285123683715938e-06,6.49496796540916e-05
1500,5.92404603594332e-07,0.685090959072113,0.0031401426531374454,5.599141559287091e-07,1.5028683719719993e-06,0.6850900053977966,3.1622048481949605e-06,0.15057258307933807,0.06822250783443451,1.3012720046390314e-05,5.414652605395531e-06,5.660737087964662e-07,0.00010305989417247474,2.6270365651726024e-06,2.5248514248232823e-06,6.535886495839804e-05
1510,5.787660484202206e-07,0.685090959072113,0.0029026516713202,5.756148766522529e-07,1.5769273886689916e-06,0.6850900053977966,3.0004491691215662e-06,0.1499788612127304,0.07202087342739105,1.2817191418434959e-05,1.41656073537888e-06,5.611827873508446e-07,0.0001033032385748811,1.7817375237427768e-06,2.508591023797635e-06,6.605546514037997e-05
1520,6.913683137099724e-07,0.6850910782814026,0.002521292306482792,4.6563164346480335e-07,1.5052335129439598e-06,0.6850900053977966,3.042158141397522e-06,0.14939969778060913,0.06853377819061279,1.2804328434867784e-05,1.6943113223533146e-06,5.699570806427801e-07,0.00010311044025002047,1.8184822465627803e-06,2.4662854229973163e-06,6.566115916939452e-05
1530,5.724247671423655e-07,0.6850910782814026,0.003017753828316927,5.642065161737264e-07,1.5259904557751724e-06,0.6850900650024414,2.998977379320422e-06,0.14883454144001007,0.07255285233259201,1.0634688806021586e-05,2.5570602701918688e-06,5.719210776078398e-07,0.00010408930393168703,2.4050063984759618e-06,2.521380338293966e-06,6.555709114763886e-05
1540,5.861629688297398e-07,0.6850910782814026,0.002496397588402033,4.897341341347783e-07,1.7088804042941774e-06,0.6850900650024414,2.951324177047354e-06,0.14828282594680786,0.06907404959201813,1.2220330972922966e-05,3.1399272302223835e-06,5.870653012607363e-07,0.00010457774624228477,1.6836567056088825e-06,2.4169512471416965e-06,6.681976810796186e-05
1550,6.923369255673606e-07,0.6850910782814026,0.002930645365267992,3.988655805642338e-07,1.599223196535604e-06,0.685090184211731,2.877513452403946e-06,0.1477445811033249,0.07303258776664734,9.544334716338199e-06,1.8773303054331336e-06,5.822597586302436e-07,0.00010500116331968457,2.97676388072432e-06,2.4819455575197935e-06,6.791795021854341e-05
